Lateness_t2;Assembly_t2;Total_t2;CycleTime_t2;Consumab_t2;Material_t2;InDueTotal_t2;Lateness_t1;Assembly_t1;Total_t1;CycleTime_t1;Consumab_t1;Material_t1;InDueTotal_t1;Lateness_t0;Assembly_t0;Total_t0;Consumab_t0;Material_t0;InDueTotal_t0;CycleTime_t0
-921.7226027;4.031253747;1168;1479.741438;19974.89674;3215808.629;1147;-923.1372549;4.024212374;1173;1478.389599;19960.29276;3209647.118;1152;-925.1782683;4.03524498;1178;19973.9217;3217538.017;1157;1472.214346
-1511.076923;5.320453869;13;738.1538462;19975.62308;3196385.824;13;-1510.375;5.11563151;16;809.6875;19733.71554;3060370.688;16;-1491.26087;4.990792824;23;19832.57748;3165626.144;23;902.2758621
-1510.375;5.11563151;16;809.6875;19733.71554;3060370.688;16;-1491.26087;4.990792824;23;857.1304348;19832.57748;3165626.144;23;-1492.551724;4.987482292;29;19972.05191;3167078.071;29;914.4848485
-1491.26087;4.990792824;23;857.1304348;19832.57748;3165626.144;23;-1492.551724;4.987482292;29;902.2758621;19972.05191;3167078.071;29;-1501.272727;4.97328125;33;19870.24885;3180284.229;33;924.4878049
-1492.551724;4.987482292;29;902.2758621;19972.05191;3167078.071;29;-1501.272727;4.97328125;33;914.4848485;19870.24885;3180284.229;33;-1467.02439;4.951149306;41;19861.76268;3142928.377;41;909.2222222
-1501.272727;4.97328125;33;914.4848485;19870.24885;3180284.229;33;-1467.02439;4.951149306;41;924.4878049;19861.76268;3142928.377;41;-1474.844444;4.879999199;45;19989.14873;3145303.206;45;940.9444444
-1467.02439;4.951149306;41;924.4878049;19861.76268;3142928.377;41;-1474.844444;4.879999199;45;909.2222222;19989.14873;3145303.206;45;-1448.555556;5.047539435;54;19933.16514;3179441.971;54;969.7419355
-1474.844444;4.879999199;45;909.2222222;19989.14873;3145303.206;45;-1448.555556;5.047539435;54;940.9444444;19933.16514;3179441.971;54;-1427.258065;4.834519444;62;19867.97035;3174696.746;62;1077.026667
-1448.555556;5.047539435;54;940.9444444;19933.16514;3179441.971;54;-1427.258065;4.834519444;62;969.7419355;19867.97035;3174696.746;62;-1335.6;4.87510612;75;19989.26847;3190897.731;75;1122.320988
-1427.258065;4.834519444;62;969.7419355;19867.97035;3174696.746;62;-1335.6;4.87510612;75;1077.026667;19989.26847;3190897.731;75;-1286.567901;4.819628064;81;19873.28325;3197678.195;81;1127.776471
-1335.6;4.87510612;75;1077.026667;19989.26847;3190897.731;75;-1286.567901;4.819628064;81;1122.320988;19873.28325;3197678.195;81;-1269.505882;4.764126157;85;19913.65551;3166337.588;85;1134.395604
-1286.567901;4.819628064;81;1122.320988;19873.28325;3197678.195;81;-1269.505882;4.764126157;85;1127.776471;19913.65551;3166337.588;85;-1263.56044;4.72064693;91;19956.34481;3126163.393;91;1127.552083
-1269.505882;4.764126157;85;1127.776471;19913.65551;3166337.588;85;-1263.56044;4.72064693;91;1134.395604;19956.34481;3126163.393;91;-1266.5625;4.810424479;96;19972.88444;3202047.172;96;1113.490385
-1263.56044;4.72064693;91;1134.395604;19956.34481;3126163.393;91;-1266.5625;4.810424479;96;1127.552083;19972.88444;3202047.172;96;-1269.875;4.695708829;104;19979.90357;3193615.684;104;1130.8
-1266.5625;4.810424479;96;1127.552083;19972.88444;3202047.172;96;-1269.875;4.695708829;104;1113.490385;19979.90357;3193615.684;104;-1260.521739;4.644133523;115;19809.24822;3173490.669;115;1130.834711
-1269.875;4.695708829;104;1113.490385;19979.90357;3193615.684;104;-1260.521739;4.644133523;115;1130.8;19809.24822;3173490.669;115;-1253.256198;4.622555707;121;19868.03343;3133296.147;121;1128.904762
-1260.521739;4.644133523;115;1130.8;19809.24822;3173490.669;115;-1253.256198;4.622555707;121;1130.834711;19868.03343;3133296.147;121;-1256.626984;4.781343316;126;19903.67001;3185285.499;126;1117.348485
-1253.256198;4.622555707;121;1130.834711;19868.03343;3133296.147;121;-1256.626984;4.781343316;126;1128.904762;19903.67001;3185285.499;126;-1265.348485;4.827275833;132;19986.45619;3181402.548;132;1107.191176
-1256.626984;4.781343316;126;1128.904762;19903.67001;3185285.499;126;-1265.348485;4.827275833;132;1117.348485;19986.45619;3181402.548;132;-1275.308824;4.809834135;136;19977.93838;3184111.042;136;1100.510638
-1265.348485;4.827275833;132;1117.348485;19986.45619;3181402.548;132;-1275.308824;4.809834135;136;1107.191176;19977.93838;3184111.042;136;-1275.049645;4.901187886;141;19997.03692;3197996.555;141;1101.113333
-1275.308824;4.809834135;136;1107.191176;19977.93838;3184111.042;136;-1275.049645;4.901187886;141;1100.510638;19997.03692;3197996.555;141;-1277.42;4.794824777;150;19995.4209;3183313.362;150;1107.617834
-1275.049645;4.901187886;141;1100.510638;19997.03692;3197996.555;141;-1277.42;4.794824777;150;1101.113333;19995.4209;3183313.362;150;-1276.477707;4.751506106;157;19917.77326;3187374.94;157;1125.583333
-1277.42;4.794824777;150;1101.113333;19995.4209;3183313.362;150;-1276.477707;4.751506106;157;1107.617834;19917.77326;3187374.94;157;-1252.184524;4.71105625;168;19981.37681;3201970.862;168;1161.761364
-1276.477707;4.751506106;157;1107.617834;19917.77326;3187374.94;157;-1252.184524;4.71105625;168;1125.583333;19981.37681;3201970.862;168;-1227.420455;4.686543683;176;19942.78931;3184490.736;176;1184.614973
-1252.184524;4.71105625;168;1125.583333;19981.37681;3201970.862;168;-1227.420455;4.686543683;176;1161.761364;19942.78931;3184490.736;176;-1205.561497;4.682535482;187;19961.91826;3179863.77;187;1190.279793
-1227.420455;4.686543683;176;1161.761364;19942.78931;3184490.736;176;-1205.561497;4.682535482;187;1184.614973;19961.91826;3179863.77;187;-1198.595855;4.657607323;193;19936.96483;3186657.905;193;1186.548718
-1205.561497;4.682535482;187;1184.614973;19961.91826;3179863.77;187;-1198.595855;4.657607323;193;1190.279793;19936.96483;3186657.905;193;-1199.994872;4.705501838;195;19954.52417;3215232.225;195;1190.252525
-1198.595855;4.657607323;193;1190.279793;19936.96483;3186657.905;193;-1199.994872;4.705501838;195;1186.548718;19954.52417;3215232.225;195;-1203.363636;4.698949702;198;19987.13192;3206218.224;198;1181.676471
-1199.994872;4.705501838;195;1186.548718;19954.52417;3215232.225;195;-1203.363636;4.698949702;198;1190.252525;19987.13192;3206218.224;198;-1209.176471;4.653839699;204;19933.45319;3200342.901;204;1182.038647
-1203.363636;4.698949702;198;1190.252525;19987.13192;3206218.224;198;-1209.176471;4.653839699;204;1181.676471;19933.45319;3200342.901;204;-1213.618357;4.628327421;207;19954.72694;3203067.69;207;1170.539906
-1209.176471;4.653839699;204;1181.676471;19933.45319;3200342.901;204;-1213.618357;4.628327421;207;1182.038647;19954.72694;3203067.69;207;-1222.788732;4.630291667;213;19979.2577;3210574.321;213;1171.892377
-1213.618357;4.628327421;207;1182.038647;19954.72694;3203067.69;207;-1222.788732;4.630291667;213;1170.539906;19979.2577;3210574.321;213;-1218.538117;4.583680556;223;19992.90994;3217051.619;223;1176.14978
-1222.788732;4.630291667;213;1170.539906;19979.2577;3210574.321;213;-1218.538117;4.583680556;223;1171.892377;19992.90994;3217051.619;223;-1219.23348;4.629834635;227;19938.18811;3194095.609;227;1175.72766
-1218.538117;4.583680556;223;1171.892377;19992.90994;3217051.619;223;-1219.23348;4.629834635;227;1176.14978;19938.18811;3194095.609;227;-1221.008511;4.605277947;235;19976.03753;3200640.904;235;1171.195833
-1219.23348;4.629834635;227;1176.14978;19938.18811;3194095.609;227;-1221.008511;4.605277947;235;1175.72766;19976.03753;3200640.904;235;-1225.133333;4.575013145;240;19982.32564;3201629.379;240;1166.58871
-1221.008511;4.605277947;235;1175.72766;19976.03753;3200640.904;235;-1225.133333;4.575013145;240;1171.195833;19982.32564;3201629.379;240;-1227.189516;4.540817345;248;19990.738;3201317.336;248;1168.917323
-1225.133333;4.575013145;240;1171.195833;19982.32564;3201629.379;240;-1227.189516;4.540817345;248;1166.58871;19990.738;3201317.336;248;-1226.098425;4.527225616;254;19986.45948;3211978.483;254;1165.419847
-1227.189516;4.540817345;248;1166.58871;19990.738;3201317.336;248;-1226.098425;4.527225616;254;1168.917323;19986.45948;3211978.483;254;-1226.175573;4.562726852;262;19953.20424;3194626.932;262;1163.737037
-1226.098425;4.527225616;254;1168.917323;19986.45948;3211978.483;254;-1226.175573;4.562726852;262;1165.419847;19953.20424;3194626.932;262;-1224.518519;4.528684103;270;19986.58695;3205805.668;270;1161.630037
-1226.175573;4.562726852;262;1165.419847;19953.20424;3194626.932;262;-1224.518519;4.528684103;270;1163.737037;19986.58695;3205805.668;270;-1226.14652;4.521848626;273;19986.63768;3198551.578;273;1159.989247
-1224.518519;4.528684103;270;1163.737037;19986.58695;3205805.668;270;-1226.14652;4.521848626;273;1161.630037;19986.63768;3198551.578;273;-1230.523297;4.50037283;279;19992.75292;3207637.316;279;1160.15917
-1226.14652;4.521848626;273;1161.630037;19986.63768;3198551.578;273;-1230.523297;4.50037283;279;1159.989247;19992.75292;3207637.316;279;-1228.730104;4.457332058;289;19964.61152;3199496.92;289;1164.818792
-1230.523297;4.50037283;279;1159.989247;19992.75292;3207637.316;279;-1228.730104;4.457332058;289;1160.15917;19964.61152;3199496.92;289;-1221.503356;4.439954583;298;19978.41006;3214736.099;298;1175.101639
-1228.730104;4.457332058;289;1160.15917;19964.61152;3199496.92;289;-1221.503356;4.439954583;298;1164.818792;19978.41006;3214736.099;298;-1213.131148;4.415967525;305;19925.52778;3212693.399;305;1187.707547
-1221.503356;4.439954583;298;1164.818792;19978.41006;3214736.099;298;-1213.131148;4.415967525;305;1175.101639;19925.52778;3212693.399;305;-1201.852201;4.446994391;318;19948.74736;3211239.988;318;1191.532508
-1213.131148;4.415967525;305;1175.101639;19925.52778;3212693.399;305;-1201.852201;4.446994391;318;1187.707547;19948.74736;3211239.988;318;-1198.040248;4.418535574;323;19982.08348;3207855.531;323;1188.378462
-1201.852201;4.446994391;318;1187.707547;19948.74736;3211239.988;318;-1198.040248;4.418535574;323;1191.532508;19982.08348;3207855.531;323;-1198.763077;4.432061535;325;19960.96829;3204090.952;325;1185.292169
-1198.040248;4.418535574;323;1191.532508;19982.08348;3207855.531;323;-1198.763077;4.432061535;325;1188.378462;19960.96829;3204090.952;325;-1201.53012;4.427002652;332;19920.55083;3198592.891;332;1185.544379
-1198.763077;4.432061535;325;1188.378462;19960.96829;3204090.952;325;-1201.53012;4.427002652;332;1185.292169;19920.55083;3198592.891;332;-1203.775148;4.412894159;338;19989.78035;3218103.043;338;1184.994186
-1201.53012;4.427002652;332;1185.292169;19920.55083;3198592.891;332;-1203.775148;4.412894159;338;1185.544379;19989.78035;3218103.043;338;-1206.840116;4.395679459;344;19950.9945;3208706.604;344;1183.581662
-1203.775148;4.412894159;338;1185.544379;19989.78035;3218103.043;338;-1206.840116;4.395679459;344;1184.994186;19950.9945;3208706.604;344;-1209.068768;4.411473958;349;19970.27414;3213996.588;349;1193.265193
-1206.840116;4.395679459;344;1184.994186;19950.9945;3208706.604;344;-1209.068768;4.411473958;349;1183.581662;19970.27414;3213996.588;349;-1199.861878;4.379034781;362;19961.01084;3198255.3;362;1195.211382
-1209.068768;4.411473958;349;1183.581662;19970.27414;3213996.588;349;-1199.861878;4.379034781;362;1193.265193;19961.01084;3198255.3;362;-1193.9729;4.425505556;369;19940.2487;3207349.52;369;1196.790885
-1199.861878;4.379034781;362;1193.265193;19961.01084;3198255.3;362;-1193.9729;4.425505556;369;1195.211382;19940.2487;3207349.52;369;-1192.233244;4.40814071;373;19976.83156;3200807.851;373;1200.250653
-1193.9729;4.425505556;369;1195.211382;19940.2487;3207349.52;369;-1192.233244;4.40814071;373;1196.790885;19976.83156;3200807.851;373;-1189.368146;4.386649026;383;19980.32877;3211042.583;383;1205.357326
-1192.233244;4.40814071;373;1196.790885;19976.83156;3200807.851;373;-1189.368146;4.386649026;383;1200.250653;19980.32877;3211042.583;383;-1185.143959;4.389112434;389;19933.14949;3205549.689;389;1206.582278
-1189.368146;4.386649026;383;1200.250653;19980.32877;3211042.583;383;-1185.143959;4.389112434;389;1205.357326;19933.14949;3205549.689;389;-1185.427848;4.392018555;395;19966.14701;3198616.836;395;1204.055276
-1185.143959;4.389112434;389;1205.357326;19933.14949;3205549.689;389;-1185.427848;4.392018555;395;1206.582278;19966.14701;3198616.836;395;-1187.062814;4.374746474;398;19989.49004;3209285.705;398;1202.926108
-1185.427848;4.392018555;395;1206.582278;19966.14701;3198616.836;395;-1187.062814;4.374746474;398;1204.055276;19989.49004;3209285.705;398;-1189.773399;4.377996843;406;19989.40519;3213413.616;406;1209.165865
-1187.062814;4.374746474;398;1204.055276;19989.49004;3209285.705;398;-1189.773399;4.377996843;406;1202.926108;19989.40519;3213413.616;406;-1184.514423;4.354524098;416;19990.87097;3212733.227;416;1220.770492
-1189.773399;4.377996843;406;1202.926108;19989.40519;3213413.616;406;-1184.514423;4.354524098;416;1209.165865;19990.87097;3212733.227;416;-1172.388759;4.377181219;427;19991.98103;3214247.969;427;1229.690531
-1184.514423;4.354524098;416;1209.165865;19990.87097;3212733.227;416;-1172.388759;4.377181219;427;1220.770492;19991.98103;3214247.969;427;-1166.036952;4.342276419;433;19986.7226;3195756.953;433;1247.316854
