Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
84.679,823479550,88,5,9.38,9.57,150,15,3,12586
84.679,823479550,88,5,9.38,9.57,155,15,3,12234
84.679,823479550,88,5,9.38,9.57,417,40,8,17166
84.679,823479550,88,5,9.38,9.57,256,25,5,14958
86.13968,816759400,87,4,8.99,9.66,158,15,3,12165
86.13968,816759400,87,4,8.99,9.66,256,25,5,13827
86.13968,816759400,87,4,8.99,9.66,442,45,9,17027
86.13968,816759400,87,4,8.99,9.66,156,15,3,9198
86.13968,816759400,87,4,8.99,9.66,153,15,3,10103
86.13968,816759400,87,4,8.99,9.66,155,15,3,12662
85.64427,827115700,90,5,8.4,10.73,158,15,3,12452
85.64427,827115700,90,5,8.4,10.73,149,15,3,12906
85.64427,827115700,90,5,8.4,10.73,195,20,4,12791
85.64427,827115700,90,5,8.4,10.73,245,25,5,13391
85.64427,827115700,90,5,8.4,10.73,200,20,4,10549
85.64427,827115700,90,5,8.4,10.73,442,45,9,15919
85.64427,827115700,90,5,8.4,10.73,150,15,3,12138
86.34538,837127800,92,6,9.18,9.81,151,15,3,11436
86.34538,837127800,92,6,9.18,9.81,256,25,5,15321
86.34538,837127800,92,6,9.18,9.81,397,40,8,17707
86.34538,837127800,92,6,9.18,9.81,199,20,4,14349
87.235054,845338500,92,3,8.92,10.12,195,20,4,14758
87.235054,845338500,92,3,8.92,10.12,199,20,4,12944
87.235054,845338500,92,3,8.92,10.12,255,25,5,14711
87.235054,845338500,92,3,8.92,10.12,158,15,3,12568
88.48923,840095900,94,5,8.7,9.68,209,20,4,14516
88.48923,840095900,94,5,8.7,9.68,310,30,6,16075
89.14558,840712800,94,3,8.31,10.54,161,15,3,11977
89.14558,840712800,94,3,8.31,10.54,147,15,3,12545
89.14558,840712800,94,3,8.31,10.54,149,15,3,13189
90.64349,848531140,97,5,8.86,9.7,256,25,5,15283
90.64349,848531140,97,5,8.86,9.7,200,20,4,11392
90.64349,848531140,97,5,8.86,9.7,193,20,4,10528
90.09825,854707200,98,2,9.38,9.58,209,20,4,13414
90.09825,854707200,98,2,9.38,9.58,255,25,5,15880
90.09825,854707200,98,2,9.38,9.58,255,25,5,15387
90.09825,854707200,98,2,9.38,9.58,310,30,6,14973
90.09825,854707200,98,2,9.38,9.58,155,15,3,11909
90.09825,854707200,98,2,9.38,9.58,199,20,4,13141
90.09825,854707200,98,2,9.38,9.58,158,15,3,13981
90.09825,854707200,98,2,9.38,9.58,209,20,4,15010
90.09825,854707200,98,2,9.38,9.58,151,15,3,13192
90.09825,854707200,98,2,9.38,9.58,155,15,3,11199
92.1989,865400000,106,9,10.27,8.48,151,15,3,13386
92.1989,865400000,106,9,10.27,8.48,151,15,3,13411
92.1989,865400000,106,9,10.27,8.48,193,20,4,12964
92.1989,865400000,106,9,10.27,8.48,200,20,4,14894
92.1989,865400000,106,9,10.27,8.48,197,20,4,13564
91.973434,861364300,109,7,9.79,9.41,254,25,5,9766
91.973434,861364300,109,7,9.79,9.41,199,20,4,13248
91.973434,861364300,109,7,9.79,9.41,199,20,4,14665
93.28054,857715100,107,4,10.12,9.1,147,15,3,13071
