Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
24.91375,232933300,12,1,6.52,11.2,153,15,3,1806
29.01875,240986700,13,2,6.21,11.46,404,40,8,5461
29.01875,240986700,13,2,6.21,11.46,255,25,5,3035
29.01875,240986700,13,2,6.21,11.46,193,20,4,2231
28.644619,251677060,13,3,5.79,10.92,147,15,3,1524
31.363462,278947070,13,1,5.09,10.88,442,45,9,6426
37.02305,255874960,8,0,1.72,3.49,153,15,3,2214
37.02305,255874960,8,0,1.72,3.49,399,40,8,5206
37.02305,255874960,8,0,1.72,3.49,399,40,8,5118
37.810173,305642100,9,3,3.86,9.16,255,25,5,3055
37.810173,305642100,9,3,3.86,9.16,147,15,3,2199
40.74699,301978000,10,2,6.4,11.58,158,15,3,2161
40.97948,293624960,10,0,2.83,6.26,256,25,5,2890
40.97948,293624960,10,0,2.83,6.26,152,15,3,1568
40.97948,293624960,10,0,2.83,6.26,158,15,3,1835
39.55065,306294240,12,3,2.08,5.71,399,40,8,4825
39.228127,300657150,13,1,4.24,10.56,193,20,4,2009
39.42248,318284670,8,0,1.66,3.33,155,15,3,1880
39.42248,318284670,8,0,1.66,3.33,147,15,3,2180
39.42248,318284670,8,0,1.66,3.33,201,20,4,2383
39.693165,359908300,10,3,2.58,6.59,149,15,3,2230
39.693165,359908300,10,3,2.58,6.59,255,25,5,3114
39.693165,359908300,10,3,2.58,6.59,161,15,3,2323
42.052803,372392580,13,3,3.45,8.68,199,20,4,2942
42.052803,372392580,13,3,3.45,8.68,152,15,3,1824
42.052803,372392580,13,3,3.45,8.68,255,25,5,2678
45.895218,410091740,14,3,4.52,10.38,150,15,3,1511
50.404167,456834750,11,1,5.41,11.33,197,20,4,2786
52.683334,441682400,11,1,3.96,9.62,150,15,3,1790
52.683334,441682400,11,1,3.96,9.62,200,20,4,2391
52.683334,441682400,11,1,3.96,9.62,209,20,4,3062
52.683334,441682400,11,1,3.96,9.62,147,15,3,1535
51.955902,483288130,13,4,3.86,10.34,156,15,3,2206
51.955902,483288130,13,4,3.86,10.34,158,15,3,2121
55.254906,477694140,12,2,4.07,9.88,149,15,3,2214
57.162632,493783780,11,1,4.7,10.62,442,45,9,6310
59.114643,476476640,8,0,2.37,5.18,193,20,4,2489
59.114643,476476640,8,0,2.37,5.18,151,15,3,2013
59.114643,476476640,8,0,2.37,5.18,149,15,3,1960
58.12601,479995170,9,3,1.33,3.62,158,15,3,1609
58.566105,459218940,6,0,2.31,5.5,158,15,3,2279
58.566105,459218940,6,0,2.31,5.5,147,15,3,2017
56.03515,438095550,6,0,2.16,4.81,158,15,3,2196
54.63427,427624930,5,1,0.47,1.55,158,15,3,2173
54.63427,427624930,5,1,0.47,1.55,256,25,5,2630
54.42439,437916580,7,2,2.71,6.58,197,20,4,2333
54.42439,437916580,7,2,2.71,6.58,155,15,3,1882
54.42439,437916580,7,2,2.71,6.58,310,30,6,3384
54.42439,437916580,7,2,2.71,6.58,199,20,4,2830
54.748314,470674530,10,4,3.62,9.26,310,30,6,3959
59.01405,484388960,10,1,5.41,12.02,199,20,4,2254
59.01405,484388960,10,1,5.41,12.02,150,15,3,1511
59.01405,484388960,10,1,5.41,12.02,199,20,4,2668
59.830673,493160100,13,3,4.6,11.36,161,15,3,2106
60.775093,495666100,12,1,5.28,10.57,153,15,3,1726
60.775093,495666100,12,1,5.28,10.57,253,25,5,2605
60.775093,495666100,12,1,5.28,10.57,193,20,4,2292
61.552967,525269150,13,3,4.54,10.2,209,20,4,2592
61.552967,525269150,13,3,4.54,10.2,310,30,6,3431
61.552967,525269150,13,3,4.54,10.2,158,15,3,2105
61.552967,525269150,13,3,4.54,10.2,158,15,3,1764
65.42802,519429000,14,4,5.31,9.54,255,25,5,3644
65.7664,519283740,13,1,5.3,11.71,151,15,3,1948
66.16841,512526270,11,1,5.21,12.62,310,30,6,3996
65.644,532216580,11,1,4.58,10.25,397,40,8,4148
65.644,532216580,11,1,4.58,10.25,151,15,3,2132
65.644,532216580,11,1,4.58,10.25,149,15,3,1721
65.644,532216580,11,1,4.58,10.25,397,40,8,4967
66.67962,568769100,11,4,5.53,12.04,155,15,3,2011
66.67962,568769100,11,4,5.53,12.04,155,15,3,1784
66.67962,568769100,11,4,5.53,12.04,161,15,3,1894
70.02508,562810430,11,0,4.32,10.38,152,15,3,1775
69.6767,559525000,10,1,2.51,6.15,255,25,5,3650
69.6767,559525000,10,1,2.51,6.15,245,25,5,2587
69.6767,559525000,10,1,2.51,6.15,253,25,5,3158
71.79697,572384000,12,3,4.17,8.51,253,25,5,3388
71.79697,572384000,12,3,4.17,8.51,399,40,8,4121
72.432816,599394560,10,2,6.29,12.06,399,40,8,5384
72.432816,599394560,10,2,6.29,12.06,195,20,4,2058
72.432816,599394560,10,2,6.29,12.06,199,20,4,2643
76.54123,623994750,13,3,6.38,11.78,255,25,5,2930
78.77762,633232960,13,1,5.9,11.75,149,15,3,1812
78.77762,633232960,13,1,5.9,11.75,158,15,3,1819
79.36384,631974100,13,2,4.88,10.43,256,25,5,3339
79.36384,631974100,13,2,4.88,10.43,310,30,6,4093
79.36384,631974100,13,2,4.88,10.43,209,20,4,2171
82.11502,647882560,10,0,3.92,9.26,442,45,9,5790
82.11502,647882560,10,0,3.92,9.26,442,45,9,5275
80.81428,641887500,9,2,2.26,5.64,256,25,5,2972
80.81428,641887500,9,2,2.26,5.64,158,15,3,1747
79.92702,639407100,10,2,4.7,12.35,397,40,8,5559
79.90475,640328700,9,1,5.36,12.86,195,20,4,2576
79.90475,640328700,9,1,5.36,12.86,200,20,4,2336
80.53191,651505860,10,2,4.67,12.3,253,25,5,3676
80.397385,643495800,11,1,3.51,8.27,397,40,8,4699
80.397385,643495800,11,1,3.51,8.27,256,25,5,2873
81.004166,678225660,10,0,5.16,9.86,404,40,8,5673
83.68836,675619460,10,1,2.6,6.62,153,15,3,2040
82.27873,661507650,9,0,2.28,6.52,245,25,5,2826
82.27873,661507650,9,0,2.28,6.52,199,20,4,2810
81.15163,661628800,11,2,1.2,2.81,147,15,3,1475
81.47408,653995970,8,0,2.75,6.56,310,30,6,4302
81.47408,653995970,8,0,2.75,6.56,158,15,3,1892
81.47408,653995970,8,0,2.75,6.56,442,45,9,4652
81.47408,653995970,8,0,2.75,6.56,156,15,3,2190
81.47408,653995970,8,0,2.75,6.56,310,30,6,4271
82.71702,672568000,10,0,6.12,12.24,399,40,8,5953
83.169525,667086900,10,1,4.8,11.1,253,25,5,3169
82.87732,662129540,9,1,2.3,5.74,155,15,3,2268
82.666145,667993300,8,1,3.03,8.51,404,40,8,5633
82.666145,667993300,8,1,3.03,8.51,199,20,4,2148
82.92827,682811800,9,2,4.04,9.88,254,25,5,2542
82.92827,682811800,9,2,4.04,9.88,147,15,3,1550
82.92827,682811800,9,2,4.04,9.88,397,40,8,5306
82.92827,682811800,9,2,4.04,9.88,156,15,3,2162
82.92827,682811800,9,2,4.04,9.88,209,20,4,2907
82.92827,682811800,9,2,4.04,9.88,152,15,3,2131
84.55683,743855740,15,6,5.23,10.75,199,20,4,2250
84.55683,743855740,15,6,5.23,10.75,199,20,4,2959
84.55683,743855740,15,6,5.23,10.75,255,25,5,2979
84.55683,743855740,15,6,5.23,10.75,158,15,3,2041
88.95542,776901400,19,4,6.81,11.88,158,15,3,1961
88.95542,776901400,19,4,6.81,11.88,149,15,3,2227
88.95542,776901400,19,4,6.81,11.88,150,15,3,1694
88.95542,776901400,19,4,6.81,11.88,256,25,5,2727
90.433136,789935300,23,4,6.56,11.33,200,20,4,2536
90.433136,789935300,23,4,6.56,11.33,255,25,5,3698
91.356125,785403200,20,2,6.96,11.2,147,15,3,2093
91.356125,785403200,20,2,6.96,11.2,399,40,8,4010
91.356125,785403200,20,2,6.96,11.2,158,15,3,2306
92.67169,781791170,16,0,6.92,12.76,442,45,9,5732
92.67169,781791170,16,0,6.92,12.76,158,15,3,2350
92.80315,775920200,14,2,5.79,11.03,149,15,3,1784
92.56123,767336800,13,1,4.5,11.84,158,15,3,1627
92.56123,767336800,13,1,4.5,11.84,199,20,4,2494
92.56123,767336800,13,1,4.5,11.84,199,20,4,2452
91.64967,766666430,12,3,4.35,10.23,310,30,6,4348
91.38191,759152260,12,1,4.53,10.62,158,15,3,2362
91.38191,759152260,12,1,4.53,10.62,255,25,5,3058
91.38191,759152260,12,1,4.53,10.62,197,20,4,2836
90.75652,770809100,14,3,4.22,10.58,199,20,4,2545
90.70374,765981200,10,1,5.09,11.73,399,40,8,4825
90.70374,765981200,10,1,5.09,11.73,145,15,3,1945
91.92296,770492200,11,2,4.79,11.54,200,20,4,2984
92.16286,812392600,10,1,4.35,10.29,417,40,8,6133
92.16286,812392600,10,1,4.35,10.29,245,25,5,2723
97.25426,819490600,12,2,4.72,10.66,417,40,8,6005
97.25426,819490600,12,2,4.72,10.66,158,15,3,1693
97.807686,815645400,13,2,4.81,12.65,253,25,5,3323
98.04434,810577540,10,1,5.15,10.55,152,15,3,1551
98.04434,810577540,10,1,5.15,10.55,245,25,5,3211
98.04434,810577540,10,1,5.15,10.55,150,15,3,2031
97.41605,811976800,13,3,3.72,9.02,153,15,3,1739
97.577354,804428500,12,1,4.16,8.51,145,15,3,1470
97.577354,804428500,12,1,4.16,8.51,149,15,3,1717
97.577354,804428500,12,1,4.16,8.51,209,20,4,2431
97.33123,798551600,11,0,3.56,8.62,253,25,5,2971
97.02403,798912400,10,1,3.64,9.75,442,45,9,4823
97.02403,798912400,10,1,3.64,9.75,156,15,3,1780
97.02403,798912400,10,1,3.64,9.75,254,25,5,2779
97.02403,798912400,10,1,3.64,9.75,156,15,3,1980
97.02403,798912400,10,1,3.64,9.75,253,25,5,3631
97.47015,809895000,13,5,5.9,11.68,197,20,4,2585
97.70783,807881300,12,1,5.09,12.02,152,15,3,2001
97.70783,807881300,12,1,5.09,12.02,149,15,3,1906
97.70783,807881300,12,1,5.09,12.02,158,15,3,2205
97.70783,807881300,12,1,5.09,12.02,209,20,4,2396
97.70783,807881300,12,1,5.09,12.02,147,15,3,2014
97.333176,807400300,15,5,4.68,11.66,256,25,5,3784
97.333176,807400300,15,5,4.68,11.66,310,30,6,4481
97.28218,818191700,16,2,6.04,11.73,161,15,3,2223
98.18256,810923140,16,1,5.66,12.2,209,20,4,2946
98.18256,810923140,16,1,5.66,12.2,195,20,4,2334
98.70986,816938750,15,2,4.7,11.41,151,15,3,2017
98.70986,816938750,15,2,4.7,11.41,150,15,3,1692
98.70986,816938750,15,2,4.7,11.41,200,20,4,2141
98.70986,816938750,15,2,4.7,11.41,404,40,8,4366
99.23494,830755400,14,4,5.17,11.17,253,25,5,3372
99.23494,830755400,14,4,5.17,11.17,201,20,4,2518
99.23494,830755400,14,4,5.17,11.17,254,25,5,2768
99.23494,830755400,14,4,5.17,11.17,156,15,3,1643
99.23494,830755400,14,4,5.17,11.17,150,15,3,1688
99.23494,830755400,14,4,5.17,11.17,145,15,3,2144
99.23494,830755400,14,4,5.17,11.17,245,25,5,3216
100.47464,854901760,19,7,6.7,12.55,256,25,5,3626
100.47464,854901760,19,7,6.7,12.55,253,25,5,3464
100.47464,854901760,19,7,6.7,12.55,149,15,3,1619
100.47464,854901760,19,7,6.7,12.55,150,15,3,1859
101.463005,854214500,21,4,7.93,11.27,156,15,3,1956
102.359566,857553150,21,1,7.12,12.1,155,15,3,2173
102.359566,857553150,21,1,7.12,12.1,255,25,5,2791
102.92355,858125630,17,2,6.99,11.25,310,30,6,3931
102.92355,858125630,17,2,6.99,11.25,254,25,5,2552
104.11268,858132000,10,0,4.29,8.79,255,25,5,3011
103.22853,851458370,8,1,0.74,1.93,145,15,3,2020
103.22853,851458370,8,1,0.74,1.93,161,15,3,1751
102.44606,845714700,7,2,1.56,4.86,147,15,3,2125
102.44606,845714700,7,2,1.56,4.86,209,20,4,3105
101.80917,839502300,7,0,2.97,7.47,161,15,3,1696
101.80917,839502300,7,0,2.97,7.47,193,20,4,2770
100.97468,845119040,9,2,0.58,2.46,399,40,8,5337
102.80263,856394200,7,1,4.32,10.21,256,25,5,3415
102.80263,856394200,7,1,4.32,10.21,155,15,3,2232
102.98943,857007940,7,2,4.71,10.04,199,20,4,2618
102.98943,857007940,7,2,4.71,10.04,151,15,3,1610
102.98943,857007940,7,2,4.71,10.04,397,40,8,5818
102.98943,857007940,7,2,4.71,10.04,155,15,3,2201
103.765015,879189000,11,4,5.26,11.96,147,15,3,2141
103.765015,879189000,11,4,5.26,11.96,147,15,3,1748
104.27795,878245200,11,2,5.1,11.67,200,20,4,2423
104.27795,878245200,11,2,5.1,11.67,150,15,3,2222
104.48429,875429700,13,2,4.91,11.79,147,15,3,1520
104.48429,875429700,13,2,4.91,11.79,199,20,4,2445
104.22554,869872400,13,2,3.1,9.41,161,15,3,2344
103.669815,865731400,12,1,3.21,6.85,310,30,6,3441
103.2574,860717440,10,1,3.95,9.49,199,20,4,2820
103.2574,860717440,10,1,3.95,9.49,155,15,3,1911
103.03998,862947650,10,2,3.9,10.57,404,40,8,5674
102.520004,855437760,8,0,2.71,5.19,256,25,5,3213
102.520004,855437760,8,0,2.71,5.19,149,15,3,2145
102.520004,855437760,8,0,2.71,5.19,200,20,4,2974
102.21965,854070700,9,3,2.68,7.01,145,15,3,1616
102.21965,854070700,9,3,2.68,7.01,253,25,5,2804
101.99744,856214900,10,2,3.81,8.82,195,20,4,2536
102.277145,852674000,11,1,3.26,7.6,151,15,3,1582
102.277145,852674000,11,1,3.26,7.6,199,20,4,2714
102.277145,852674000,11,1,3.26,7.6,397,40,8,4977
102.277145,852674000,11,1,3.26,7.6,442,45,9,4448
102.277145,852674000,11,1,3.26,7.6,149,15,3,1988
101.69648,862746600,13,5,3.94,10.42,161,15,3,2295
102.50319,865271800,12,1,6.04,11.63,156,15,3,2176
102.50319,865271800,12,1,6.04,11.63,255,25,5,3672
102.50319,865271800,12,1,6.04,11.63,255,25,5,3402
102.50319,865271800,12,1,6.04,11.63,253,25,5,3097
102.50319,865271800,12,1,6.04,11.63,399,40,8,4130
102.50319,865271800,12,1,6.04,11.63,255,25,5,3434
102.50319,865271800,12,1,6.04,11.63,161,15,3,1911
102.94953,872103230,19,7,5.47,12.82,156,15,3,2019
102.94953,872103230,19,7,5.47,12.82,158,15,3,2243
102.94953,872103230,19,7,5.47,12.82,201,20,4,2626
102.94953,872103230,19,7,5.47,12.82,201,20,4,2492
103.15852,878935200,21,4,6.83,12.17,201,20,4,2210
103.15852,878935200,21,4,6.83,12.17,199,20,4,2620
103.59244,888327600,20,2,7.78,11.57,149,15,3,1637
105.13557,884437570,19,1,6.92,9.81,255,25,5,2625
105.51946,874807600,15,0,5.02,8.97,156,15,3,2032
105.51946,874807600,15,0,5.02,8.97,161,15,3,2053
105.51946,874807600,15,0,5.02,8.97,417,40,8,4186
105.51946,874807600,15,0,5.02,8.97,399,40,8,5697
104.82566,889129540,16,4,5.06,10.72,200,20,4,2085
106.255104,878911740,8,0,4.33,10.54,149,15,3,1741
105.63162,873939460,8,1,4.06,9.3,417,40,8,4337
105.63162,873939460,8,1,4.06,9.3,149,15,3,1689
105.63162,873939460,8,1,4.06,9.3,199,20,4,2793
104.707794,867632000,7,0,3.61,8.49,201,20,4,2121
104.74208,869418400,7,1,2.33,5.73,153,15,3,1810
104.74208,869418400,7,1,2.33,5.73,209,20,4,2944
104.851204,871826500,9,2,3.1,7.47,193,20,4,2324
104.63137,867929660,9,1,2.59,6.92,253,25,5,2620
104.15411,864001200,9,1,2.43,6.4,199,20,4,2716
104.15411,864001200,9,1,2.43,6.4,197,20,4,2649
104.15411,864001200,9,1,2.43,6.4,155,15,3,1560
104.35321,871303500,9,3,2.88,7.01,193,20,4,2191
104.35321,871303500,9,3,2.88,7.01,161,15,3,2152
104.35321,871303500,9,3,2.88,7.01,156,15,3,1589
104.35321,871303500,9,3,2.88,7.01,156,15,3,2295
104.35321,871303500,9,3,2.88,7.01,209,20,4,2143
104.50209,874356900,14,5,4.97,10.41,158,15,3,2284
104.50209,874356900,14,5,4.97,10.41,150,15,3,2218
104.50209,874356900,14,5,4.97,10.41,149,15,3,2120
104.5413,866975360,11,0,4.04,7.81,201,20,4,2375
104.5413,866975360,11,0,4.04,7.81,310,30,6,3789
104.07457,867631360,9,2,1.5,3.83,201,20,4,2335
104.25926,867623400,4,0,2.17,4.6,152,15,3,2067
104.06581,864555970,5,1,1.26,3.38,147,15,3,1633
27.947618,267916640,19,5,6.58,10.9,156,15,3,1826
33.822918,277244770,18,1,6.4,11.34,149,15,3,1625
33.822918,277244770,18,1,6.4,11.34,147,15,3,1979
33.822918,277244770,18,1,6.4,11.34,145,15,3,1830
33.822918,277244770,18,1,6.4,11.34,397,40,8,5261
33.822918,277244770,18,1,6.4,11.34,199,20,4,2044
33.822918,277244770,18,1,6.4,11.34,199,20,4,2172
35.129658,337483170,21,6,7.02,11.37,255,25,5,3664
35.129658,337483170,21,6,7.02,11.37,193,20,4,2241
39.167915,329722880,22,2,7.27,11.22,145,15,3,2067
41.09943,324302980,20,1,7.17,10.73,253,25,5,3420
43.3691,317341950,15,1,6.17,12.12,256,25,5,2662
43.3691,317341950,15,1,6.17,12.12,417,40,8,4854
48.454464,370869000,11,0,4.76,10.68,153,15,3,1896
49.024033,368455300,8,1,3.05,7.08,399,40,8,5817
48.164585,364283800,9,1,4.03,9.75,417,40,8,5514
48.164585,364283800,9,1,4.03,9.75,147,15,3,1769
48.164585,364283800,9,1,4.03,9.75,199,20,4,2763
47.086643,380376160,12,3,4.15,9.9,200,20,4,2236
48.741783,388597150,10,1,4.62,10.68,255,25,5,3817
48.741783,388597150,10,1,4.62,10.68,151,15,3,2017
48.741783,388597150,10,1,4.62,10.68,156,15,3,1797
48.741783,388597150,10,1,4.62,10.68,161,15,3,1779
48.741783,388597150,10,1,4.62,10.68,209,20,4,2741
48.741783,388597150,10,1,4.62,10.68,399,40,8,4626
48.741783,388597150,10,1,4.62,10.68,161,15,3,2338
50.87204,413024060,16,7,5.25,11.23,149,15,3,1899
50.87204,413024060,16,7,5.25,11.23,201,20,4,2339
50.87204,413024060,16,7,5.25,11.23,147,15,3,1966
50.87204,413024060,16,7,5.25,11.23,155,15,3,1918
50.87204,413024060,16,7,5.25,11.23,195,20,4,2530
54.11427,495800960,19,5,6.52,11.81,404,40,8,4564
54.11427,495800960,19,5,6.52,11.81,417,40,8,5974
54.11427,495800960,19,5,6.52,11.81,209,20,4,2473
57.091965,515147740,21,3,7.38,12.2,245,25,5,2745
57.091965,515147740,21,3,7.38,12.2,199,20,4,2108
57.091965,515147740,21,3,7.38,12.2,310,30,6,3300
62.77661,569363500,23,3,8.59,10.95,151,15,3,1947
62.77661,569363500,23,3,8.59,10.95,155,15,3,2292
69.57373,565960960,19,2,7.66,11.01,209,20,4,2759
69.57373,565960960,19,2,7.66,11.01,199,20,4,2887
71.291985,545263550,12,0,4.27,9.68,153,15,3,1663
72.349556,554727550,9,0,2,4.18,442,45,9,5793
70.08563,538856960,6,1,1.62,4.05,199,20,4,2634
66.48696,509592640,4,0,1.69,4.26,245,25,5,3631
65.07077,497374900,5,1,1.02,2.88,149,15,3,1608
64.755875,490797250,5,1,1.65,4.62,158,15,3,1760
64.755875,490797250,5,1,1.65,4.62,151,15,3,1995
62.72333,481886820,7,0,1.9,4.69,201,20,4,2656
59.87286,459605760,6,0,0.18,0.31,199,20,4,2965
59.87286,459605760,6,0,0.18,0.31,151,15,3,1609
58.488815,456546530,6,2,1.44,3.12,149,15,3,1786
58.466934,468064540,6,1,3.06,6.74,417,40,8,5457
61.943176,466134270,7,1,4.21,8.84,158,15,3,2100
61.943176,466134270,7,1,4.21,8.84,442,45,9,5844
60.77424,480758530,7,2,3.62,8.19,209,20,4,2233
60.77424,480758530,7,2,3.62,8.19,147,15,3,2159
60.77424,480758530,7,2,3.62,8.19,147,15,3,1946
60.77424,480758530,7,2,3.62,8.19,156,15,3,1890
62.64916,513095650,10,4,5.12,11.35,156,15,3,1727
63.943363,506786240,10,1,4.51,9.31,193,20,4,2415
63.943363,506786240,10,1,4.51,9.31,158,15,3,1923
63.943363,506786240,10,1,4.51,9.31,150,15,3,1773
63.943363,506786240,10,1,4.51,9.31,153,15,3,2152
65.601845,529030660,13,4,3.8,8.69,193,20,4,2803
65.601845,529030660,13,4,3.8,8.69,156,15,3,1615
65.601845,529030660,13,4,3.8,8.69,253,25,5,2809
65.601845,529030660,13,4,3.8,8.69,256,25,5,3362
68.96762,558521600,12,0,4.72,10.71,201,20,4,2215
68.96762,558521600,12,0,4.72,10.71,150,15,3,2181
68.96762,558521600,12,0,4.72,10.71,200,20,4,2500
70.84251,546638200,14,3,4.48,9.88,310,30,6,4252
71.43069,585704700,12,1,5.21,11.35,255,25,5,3365
73.42704,603456960,11,1,4.67,12.25,254,25,5,3144
73.42704,603456960,11,1,4.67,12.25,199,20,4,2533
77.66292,615435700,13,2,4.54,9.86,147,15,3,1645
77.66292,615435700,13,2,4.54,9.86,255,25,5,2570
77.84448,610161200,12,2,3.55,9.3,147,15,3,1715
77.84448,610161200,12,2,3.55,9.3,193,20,4,2520
77.84448,610161200,12,2,3.55,9.3,253,25,5,2854
77.84448,610161200,12,2,3.55,9.3,199,20,4,1993
76.81887,609658940,13,4,5.22,10.91,253,25,5,3174
76.81887,609658940,13,4,5.22,10.91,195,20,4,2421
76.49525,611193300,13,2,5.53,11.03,256,25,5,2817
76.48869,625147200,13,1,5.06,11.18,399,40,8,5243
76.48869,625147200,13,1,5.06,11.18,153,15,3,1799
78.21235,643129400,13,2,5.01,11.3,156,15,3,1750
78.21235,643129400,13,2,5.01,11.3,153,15,3,2270
78.21235,643129400,13,2,5.01,11.3,197,20,4,2902
78.99405,635370400,13,3,4.22,11.18,256,25,5,3213
79.62665,654272100,11,1,4.45,10.31,147,15,3,1658
79.46038,642991550,10,1,3.18,8.38,149,15,3,2186
79.46038,642991550,10,1,3.18,8.38,152,15,3,1866
79.3782,652859200,8,0,2.46,6.43,150,15,3,1590
79.3782,652859200,8,0,2.46,6.43,253,25,5,3071
79.3782,652859200,8,0,2.46,6.43,156,15,3,1928
79.3782,652859200,8,0,2.46,6.43,149,15,3,1708
78.52442,651851260,11,4,2.62,5.1,399,40,8,5349
78.32811,638364600,8,0,4.25,8.66,147,15,3,1684
77.364296,625976770,5,0,1.44,3.56,147,15,3,2183
77.364296,625976770,5,0,1.44,3.56,404,40,8,5509
77.364296,625976770,5,0,1.44,3.56,199,20,4,2124
77.364296,625976770,5,0,1.44,3.56,199,20,4,2793
76.19211,653050400,8,4,1.41,4.36,147,15,3,1774
76.19211,653050400,8,4,1.41,4.36,199,20,4,2096
78.188156,662557950,10,2,6.06,10.01,200,20,4,2157
78.188156,662557950,10,2,6.06,10.01,156,15,3,2106
80.14418,665124800,10,2,5.48,10,151,15,3,1633
80.14418,665124800,10,2,5.48,10,145,15,3,1801
80.55232,674778200,12,2,4.25,10,442,45,9,6000
80.55232,674778200,12,2,4.25,10,417,40,8,5746
80.55232,674778200,12,2,4.25,10,151,15,3,2010
82.26777,715578940,14,3,6.34,11.25,399,40,8,5091
82.26777,715578940,14,3,6.34,11.25,145,15,3,2083
85.325,715181440,13,2,6.4,11.69,193,20,4,2870
85.325,715181440,13,2,6.4,11.69,245,25,5,3369
85.325,715181440,13,2,6.4,11.69,199,20,4,2045
85.80422,741939600,13,3,6.14,13.04,201,20,4,2496
88.908615,739541200,11,1,5.77,12.85,161,15,3,2164
88.908615,739541200,11,1,5.77,12.85,158,15,3,1706
88.908615,739541200,11,1,5.77,12.85,245,25,5,3278
90.320496,739335700,13,3,4.7,11.65,199,20,4,2822
90.35856,729840060,14,1,3.6,8.67,256,25,5,3289
90.35856,729840060,14,1,3.6,8.67,153,15,3,1855
90.35856,729840060,14,1,3.6,8.67,149,15,3,1644
90.35856,729840060,14,1,3.6,8.67,150,15,3,1834
90.269966,744154240,16,4,4.42,10.86,152,15,3,1904
90.269966,744154240,16,4,4.42,10.86,193,20,4,2396
90.529465,740387200,17,2,5.01,10.11,201,20,4,2956
90.529465,740387200,17,2,5.01,10.11,200,20,4,2386
90.529465,740387200,17,2,5.01,10.11,255,25,5,2587
90.24381,754962750,16,3,5.57,11.09,397,40,8,4966
90.94625,801746100,16,1,5.93,12.07,253,25,5,3748
95.620575,792456000,14,1,5.73,12.04,200,20,4,2952
96.19573,789553800,11,1,3.88,9.38,195,20,4,2103
96.19573,789553800,11,1,3.88,9.38,310,30,6,3484
96.19573,789553800,11,1,3.88,9.38,417,40,8,4746
96.29642,803140200,10,3,4.12,8.77,442,45,9,5337
96.29642,803140200,10,3,4.12,8.77,156,15,3,1846
97.31444,805529700,11,2,5.48,12.31,417,40,8,5297
97.31444,805529700,11,2,5.48,12.31,442,45,9,4857
97.17022,797061440,11,2,5.69,12.74,151,15,3,2191
96.83402,791916160,12,1,6.11,12.43,200,20,4,2604
96.83402,791916160,12,1,6.11,12.43,397,40,8,4444
96.83402,791916160,12,1,6.11,12.43,199,20,4,2107
96.15196,791263800,14,3,6.59,11.33,147,15,3,2110
96.15196,791263800,14,3,6.59,11.33,199,20,4,2966
96.15196,791263800,14,3,6.59,11.33,149,15,3,2064
95.451324,785201200,14,0,3.85,9,153,15,3,1876
95.451324,785201200,14,0,3.85,9,153,15,3,2084
95.592834,779645300,14,2,5.33,9.02,193,20,4,2063
95.592834,779645300,14,2,5.33,9.02,149,15,3,2112
95.592834,779645300,14,2,5.33,9.02,149,15,3,1980
94.666756,772824060,16,3,2.59,6.57,149,15,3,1724
94.666756,772824060,16,3,2.59,6.57,147,15,3,2068
93.246086,758474400,12,0,3.25,7.43,158,15,3,1836
92.64476,752478300,11,1,1.6,3.5,161,15,3,1903
92.64476,752478300,11,1,1.6,3.5,145,15,3,1742
92.64476,752478300,11,1,1.6,3.5,200,20,4,2390
92.09277,752466050,11,3,3.06,7.77,156,15,3,2137
92.09277,752466050,11,3,3.06,7.77,399,40,8,4935
92.09277,752466050,11,3,3.06,7.77,147,15,3,1929
92.04055,765839700,9,3,4.36,10.51,156,15,3,2189
92.527145,760720450,9,1,4.47,10.76,399,40,8,5096
92.116905,754377100,9,1,4.99,10.84,156,15,3,2181
92.116905,754377100,9,1,4.99,10.84,199,20,4,2411
92.116905,754377100,9,1,4.99,10.84,156,15,3,2317
91.22989,749231040,10,3,3.74,7.93,152,15,3,2005
90.858986,757249700,8,1,4.07,9.92,397,40,8,4242
90.858986,757249700,8,1,4.07,9.92,145,15,3,1481
90.858986,757249700,8,1,4.07,9.92,152,15,3,2223
90.858986,757249700,8,1,4.07,9.92,150,15,3,1837
90.866875,755664260,12,4,4.35,9.06,158,15,3,2369
90.866875,755664260,12,4,4.35,9.06,156,15,3,2104
90.77758,752827900,13,2,4.82,9.15,193,20,4,2220
90.77758,752827900,13,2,4.82,9.15,147,15,3,2055
90.77758,752827900,13,2,4.82,9.15,199,20,4,2139
90.77758,752827900,13,2,4.82,9.15,151,15,3,1510
90.77758,752827900,13,2,4.82,9.15,152,15,3,1873
90.77758,752827900,13,2,4.82,9.15,310,30,6,4546
90.52061,768382100,18,6,5.8,11.8,245,25,5,2693
90.52061,768382100,18,6,5.8,11.8,255,25,5,3150
90.52061,768382100,18,6,5.8,11.8,209,20,4,2366
91.52043,776951550,17,3,5.95,13.1,150,15,3,1714
91.52043,776951550,17,3,5.95,13.1,158,15,3,1686
92.914246,789510900,18,2,7.12,11.98,197,20,4,2267
92.914246,789510900,18,2,7.12,11.98,147,15,3,1731
95.079025,785263600,17,2,5.78,12.09,195,20,4,2895
95.079025,785263600,17,2,5.78,12.09,151,15,3,2157
95.079025,785263600,17,2,5.78,12.09,404,40,8,5019
